fpr,tpr
0.0,0.0
0.008064516129032258,0.0
0.008064516129032258,0.002
0.008064516129032258,0.004
0.008064516129032258,0.012
0.008064516129032258,0.014
0.008064516129032258,0.018
0.008064516129032258,0.024
0.016129032258064516,0.024
0.016129032258064516,0.026
0.016129032258064516,0.032
0.016129032258064516,0.034
0.016129032258064516,0.036
0.016129032258064516,0.038
0.016129032258064516,0.04
0.016129032258064516,0.042
0.016129032258064516,0.044
0.016129032258064516,0.046
0.016129032258064516,0.05
0.016129032258064516,0.056
0.024193548387096774,0.056
0.024193548387096774,0.058
0.03225806451612903,0.058
0.03225806451612903,0.06
0.03225806451612903,0.064
0.03225806451612903,0.066
0.03225806451612903,0.078
0.03225806451612903,0.082
0.04032258064516129,0.082
0.04032258064516129,0.086
0.04032258064516129,0.09
0.04032258064516129,0.092
0.04032258064516129,0.096
0.04032258064516129,0.098
0.04032258064516129,0.1
0.04032258064516129,0.104
0.04032258064516129,0.106
0.04032258064516129,0.108
0.04032258064516129,0.11
0.04032258064516129,0.114
0.04032258064516129,0.116
0.04032258064516129,0.118
0.04032258064516129,0.12
0.04032258064516129,0.122
0.04032258064516129,0.126
0.04838709677419355,0.126
0.04838709677419355,0.128
0.04838709677419355,0.13
0.04838709677419355,0.132
0.056451612903225805,0.132
0.056451612903225805,0.134
0.056451612903225805,0.136
0.06451612903225806,0.136
0.06451612903225806,0.138
0.06451612903225806,0.14
0.06451612903225806,0.142
0.06451612903225806,0.152
0.06451612903225806,0.154
0.06451612903225806,0.158
0.06451612903225806,0.16
0.06451612903225806,0.176
0.06451612903225806,0.178
0.06451612903225806,0.18
0.06451612903225806,0.182
0.06451612903225806,0.184
0.06451612903225806,0.186
0.06451612903225806,0.188
0.06451612903225806,0.19
0.07258064516129033,0.19
0.07258064516129033,0.192
0.07258064516129033,0.194
0.07258064516129033,0.196
0.08064516129032258,0.196
0.08064516129032258,0.198
0.08064516129032258,0.2
0.08064516129032258,0.202
0.08064516129032258,0.208
0.08064516129032258,0.212
0.08064516129032258,0.214
0.08064516129032258,0.216
0.08064516129032258,0.22
0.08064516129032258,0.222
0.08064516129032258,0.224
0.08064516129032258,0.226
0.08064516129032258,0.228
0.08064516129032258,0.23
0.08064516129032258,0.234
0.08064516129032258,0.236
0.08064516129032258,0.238
0.08064516129032258,0.242
0.08064516129032258,0.244
0.08064516129032258,0.246
0.08064516129032258,0.248
0.08870967741935484,0.248
0.08870967741935484,0.252
0.0967741935483871,0.252
0.0967741935483871,0.256
0.10483870967741936,0.256
0.10483870967741936,0.258
0.10483870967741936,0.26
0.10483870967741936,0.262
0.10483870967741936,0.264
0.10483870967741936,0.266
0.10483870967741936,0.268
0.10483870967741936,0.272
0.10483870967741936,0.276
0.10483870967741936,0.278
0.10483870967741936,0.282
0.10483870967741936,0.29
0.10483870967741936,0.292
0.10483870967741936,0.296
0.10483870967741936,0.298
0.10483870967741936,0.3
0.11290322580645161,0.3
0.11290322580645161,0.302
0.11290322580645161,0.304
0.11290322580645161,0.306
0.11290322580645161,0.308
0.11290322580645161,0.316
0.11290322580645161,0.318
0.11290322580645161,0.322
0.11290322580645161,0.328
0.11290322580645161,0.33
0.12096774193548387,0.33
0.12096774193548387,0.332
0.12096774193548387,0.334
0.12096774193548387,0.338
0.12096774193548387,0.34
0.12903225806451613,0.34
0.12903225806451613,0.342
0.12903225806451613,0.344
0.12903225806451613,0.346
0.12903225806451613,0.35
0.12903225806451613,0.356
0.12903225806451613,0.358
0.13709677419354838,0.358
0.13709677419354838,0.36
0.13709677419354838,0.362
0.13709677419354838,0.364
0.13709677419354838,0.366
0.13709677419354838,0.374
0.14516129032258066,0.374
0.1532258064516129,0.374
0.1532258064516129,0.378
0.16129032258064516,0.378
0.16129032258064516,0.388
0.16129032258064516,0.39
0.16129032258064516,0.404
0.16129032258064516,0.406
0.16129032258064516,0.408
0.16129032258064516,0.41
0.16129032258064516,0.412
0.16129032258064516,0.414
0.16129032258064516,0.416
0.16129032258064516,0.418
0.16129032258064516,0.422
0.16129032258064516,0.424
0.16129032258064516,0.426
0.1693548387096774,0.426
0.1693548387096774,0.428
0.1774193548387097,0.428
0.1774193548387097,0.432
0.18548387096774194,0.432
0.18548387096774194,0.44
0.18548387096774194,0.444
0.18548387096774194,0.446
0.18548387096774194,0.448
0.1935483870967742,0.448
0.1935483870967742,0.454
0.1935483870967742,0.456
0.1935483870967742,0.458
0.1935483870967742,0.46
0.1935483870967742,0.462
0.1935483870967742,0.466
0.1935483870967742,0.468
0.1935483870967742,0.47
0.1935483870967742,0.472
0.1935483870967742,0.476
0.1935483870967742,0.478
0.1935483870967742,0.48
0.1935483870967742,0.482
0.1935483870967742,0.484
0.1935483870967742,0.488
0.1935483870967742,0.49
0.1935483870967742,0.494
0.1935483870967742,0.498
0.1935483870967742,0.5
0.1935483870967742,0.502
0.1935483870967742,0.504
0.1935483870967742,0.506
0.1935483870967742,0.508
0.1935483870967742,0.51
0.1935483870967742,0.512
0.1935483870967742,0.514
0.1935483870967742,0.516
0.1935483870967742,0.518
0.20161290322580644,0.518
0.20161290322580644,0.52
0.20161290322580644,0.522
0.20161290322580644,0.524
0.20161290322580644,0.53
0.20967741935483872,0.53
0.21774193548387097,0.53
0.21774193548387097,0.532
0.21774193548387097,0.538
0.22580645161290322,0.538
0.23387096774193547,0.538
0.23387096774193547,0.54
0.23387096774193547,0.542
0.23387096774193547,0.546
0.23387096774193547,0.548
0.23387096774193547,0.55
0.23387096774193547,0.552
0.23387096774193547,0.556
0.23387096774193547,0.558
0.24193548387096775,0.558
0.24193548387096775,0.564
0.25,0.564
0.25,0.566
0.25,0.568
0.25,0.57
0.25,0.574
0.25,0.576
0.25,0.584
0.25,0.586
0.25,0.588
0.25,0.59
0.25,0.592
0.25,0.598
0.25806451612903225,0.598
0.25806451612903225,0.6
0.25806451612903225,0.602
0.25806451612903225,0.604
0.25806451612903225,0.612
0.25806451612903225,0.616
0.25806451612903225,0.618
0.25806451612903225,0.622
0.25806451612903225,0.624
0.25806451612903225,0.626
0.25806451612903225,0.628
0.25806451612903225,0.63
0.25806451612903225,0.632
0.25806451612903225,0.634
0.2661290322580645,0.634
0.2661290322580645,0.636
0.27419354838709675,0.636
0.27419354838709675,0.638
0.27419354838709675,0.64
0.27419354838709675,0.642
0.27419354838709675,0.644
0.27419354838709675,0.646
0.27419354838709675,0.648
0.27419354838709675,0.65
0.27419354838709675,0.652
0.28225806451612906,0.652
0.2903225806451613,0.652
0.29838709677419356,0.652
0.3064516129032258,0.652
0.3064516129032258,0.654
0.3064516129032258,0.656
0.3064516129032258,0.658
0.3064516129032258,0.66
0.3064516129032258,0.662
0.3064516129032258,0.664
0.3064516129032258,0.666
0.3064516129032258,0.668
0.3064516129032258,0.67
0.3064516129032258,0.672
0.3064516129032258,0.674
0.31451612903225806,0.674
0.31451612903225806,0.678
0.3225806451612903,0.678
0.3225806451612903,0.68
0.33064516129032256,0.68
0.33064516129032256,0.682
0.33064516129032256,0.684
0.33064516129032256,0.686
0.33064516129032256,0.688
0.33064516129032256,0.69
0.33064516129032256,0.692
0.33064516129032256,0.696
0.3387096774193548,0.696
0.3387096774193548,0.698
0.3387096774193548,0.7
0.3387096774193548,0.702
0.3387096774193548,0.704
0.3387096774193548,0.706
0.3467741935483871,0.706
0.3467741935483871,0.71
0.3467741935483871,0.712
0.3467741935483871,0.714
0.3467741935483871,0.716
0.3467741935483871,0.718
0.3467741935483871,0.72
0.3467741935483871,0.722
0.3467741935483871,0.724
0.3467741935483871,0.726
0.3548387096774194,0.726
0.3548387096774194,0.728
0.3548387096774194,0.73
0.3548387096774194,0.732
0.3548387096774194,0.734
0.3548387096774194,0.736
0.3629032258064516,0.736
0.3629032258064516,0.74
0.3629032258064516,0.742
0.3629032258064516,0.744
0.3629032258064516,0.75
0.3629032258064516,0.754
0.3629032258064516,0.756
0.3629032258064516,0.758
0.3629032258064516,0.762
0.3629032258064516,0.764
0.3629032258064516,0.766
0.3629032258064516,0.768
0.3629032258064516,0.77
0.3629032258064516,0.772
0.3629032258064516,0.774
0.3629032258064516,0.776
0.3629032258064516,0.778
0.3629032258064516,0.782
0.3629032258064516,0.784
0.3629032258064516,0.786
0.3629032258064516,0.788
0.3629032258064516,0.79
0.3629032258064516,0.792
0.3629032258064516,0.794
0.3709677419354839,0.794
0.3709677419354839,0.796
0.3790322580645161,0.796
0.3870967741935484,0.796
0.3870967741935484,0.798
0.3951612903225806,0.798
0.3951612903225806,0.8
0.3951612903225806,0.802
0.4032258064516129,0.802
0.4112903225806452,0.802
0.41935483870967744,0.802
0.41935483870967744,0.804
0.41935483870967744,0.806
0.4274193548387097,0.81
0.4274193548387097,0.812
0.4274193548387097,0.814
0.4274193548387097,0.816
0.4274193548387097,0.818
0.4274193548387097,0.82
0.43548387096774194,0.82
0.43548387096774194,0.822
0.43548387096774194,0.824
0.43548387096774194,0.826
0.43548387096774194,0.828
0.43548387096774194,0.83
0.4435483870967742,0.83
0.4435483870967742,0.832
0.4435483870967742,0.834
0.4435483870967742,0.836
0.4435483870967742,0.838
0.4435483870967742,0.84
0.4435483870967742,0.842
0.4435483870967742,0.844
0.4435483870967742,0.846
0.4435483870967742,0.848
0.4435483870967742,0.85
0.4435483870967742,0.852
0.4435483870967742,0.854
0.4435483870967742,0.856
0.4435483870967742,0.86
0.4435483870967742,0.862
0.4435483870967742,0.864
0.4435483870967742,0.866
0.4435483870967742,0.868
0.4435483870967742,0.87
0.4435483870967742,0.872
0.4435483870967742,0.874
0.4435483870967742,0.876
0.4435483870967742,0.878
0.4435483870967742,0.88
0.4435483870967742,0.882
0.4435483870967742,0.884
0.4435483870967742,0.886
0.4435483870967742,0.888
0.4435483870967742,0.89
0.4435483870967742,0.892
0.4435483870967742,0.894
0.4435483870967742,0.898
0.45161290322580644,0.898
0.45161290322580644,0.9
0.45161290322580644,0.902
0.45161290322580644,0.904
0.4596774193548387,0.904
0.4596774193548387,0.906
0.46774193548387094,0.906
0.46774193548387094,0.91
0.46774193548387094,0.912
0.47580645161290325,0.912
0.4838709677419355,0.912
0.4838709677419355,0.914
0.4838709677419355,0.916
0.4838709677419355,0.918
0.4838709677419355,0.92
0.4838709677419355,0.922
0.4838709677419355,0.924
0.4838709677419355,0.926
0.4838709677419355,0.928
0.4838709677419355,0.932
0.4838709677419355,0.934
0.4838709677419355,0.936
0.4838709677419355,0.938
0.49193548387096775,0.938
0.49193548387096775,0.94
0.49193548387096775,0.942
0.49193548387096775,0.944
0.49193548387096775,0.946
0.5,0.946
0.5,0.948
0.5080645161290323,0.948
