0	1	2	4.959999999999995	4.979999999999998
0	2	2	4.963999999999997	45.06399999999998
0	3	2	4.9677419354838666	84.98387096774195
0	4	2	5.02	125.00399999999999
0	5	2	4.980000000000003	164.99600000000007
0	6	2	45.01199999999998	4.952000000000001
0	7	2	45	44.9676113360324
0	8	2	45.06	84.99999999999994
0	9	2	44.963709677419374	125.00000000000001
0	10	2	45	165.03629032258056
0	11	2	85.01606425702813	5.0481927710843415
0	12	2	84.99600000000002	45.036
0	13	2	84.95999999999997	84.98
0	14	2	85.05200000000002	125.04800000000003
0	15	2	85.07199999999999	165.07200000000006
0	16	2	124.98799999999994	5.016
0	17	2	124.97999999999999	44.992000000000004
0	18	2	125.008	84.88400000000004
0	19	2	124.99600000000004	124.92
0	20	2	124.98400000000001	165.02000000000007
0	21	2	164.97991967871482	5.020080321285141
0	22	2	164.9839357429719	45.16465863453812
0	23	2	164.94000000000008	85.07199999999995
0	24	2	164.99999999999997	124.964
0	25	2	164.94779116465855	165.05220883534133
0	26	1	21	122
0	27	1	73.5	182
0	28	1	101	168
0	29	1	16	97
0	30	1	32.5	74
0	31	1	30	62
0	32	1	137	61
0	33	1	78.5	157.5
0	34	1	94	185
0	35	1	184.83333333333331	152.33333333333334
0	36	1	115	142.66666666666666
0	37	1	91	99
0	38	1	138.5	4.5
0	39	1	156	173
0	40	1	139	150.66666666666666
0	41	1	99.2	165.6
0	42	1	69.66666666666667	22.333333333333332
0	43	1	66	87.5
0	44	1	179.33333333333334	93.33333333333333
0	45	1	109	156.16666666666666
1	1	2	4.959999999999995	4.979999999999998
1	2	2	4.927710843373492	45.06827309236951
1	3	2	4.9677419354838666	84.98387096774195
1	4	2	5.055999999999999	124.96400000000003
1	5	2	5.012000000000004	164.95999999999995
1	6	2	45.007999999999996	4.880000000000001
1	7	2	45.03225806451613	44.98387096774194
1	8	2	45.100000000000016	85.03599999999997
1	9	2	44.9677419354839	124.98387096774191
1	10	2	45.012	165.10399999999987
1	11	2	84.99999999999997	5.000000000000002
1	12	2	84.99600000000002	45.036
1	13	2	84.95999999999997	84.98
1	14	2	85.01200000000006	125.08400000000002
1	15	2	85.22040816326536	165.14693877551002
1	16	2	125.0239999999999	4.976000000000001
1	17	2	124.97999999999999	44.992000000000004
1	18	2	125.008	84.88400000000004
1	19	2	124.99600000000004	124.92
1	20	2	124.944	165.056
1	21	2	165.020080321285	5.0562248995983925
1	22	2	164.9839357429719	45.16465863453812
1	23	2	164.93574297188752	85.10843373493974
1	24	2	164.99999999999997	124.964
1	25	2	164.91200000000006	165.0480000000001
1	26	1	20.666666666666668	123
1	27	1	73.8	182
1	28	1	101.66666666666667	169
1	29	1	16.75	97
1	30	1	33	73.66666666666666
1	31	1	30.5	62.25
1	32	1	137	61.333333333333336
1	33	1	78.5	158.125
1	34	1	94	185
1	35	1	185.27272727272728	152.54545454545453
1	36	1	115.33333333333334	141.83333333333331
1	37	1	91	99
1	38	1	139	4.8
1	39	1	155	173.66666666666666
