fpr,tpr
0.0,0.0
0.0,0.002
0.0,0.006
0.0,0.01
0.0,0.012
0.0,0.014
0.008064516129032258,0.014
0.008064516129032258,0.016
0.008064516129032258,0.018
0.008064516129032258,0.02
0.008064516129032258,0.022
0.008064516129032258,0.024
0.008064516129032258,0.026
0.008064516129032258,0.028
0.008064516129032258,0.03
0.008064516129032258,0.032
0.008064516129032258,0.034
0.008064516129032258,0.036
0.008064516129032258,0.038
0.008064516129032258,0.04
0.016129032258064516,0.04
0.016129032258064516,0.042
0.016129032258064516,0.044
0.016129032258064516,0.046
0.016129032258064516,0.048
0.016129032258064516,0.05
0.016129032258064516,0.052
0.016129032258064516,0.054
0.016129032258064516,0.056
0.016129032258064516,0.058
0.016129032258064516,0.06
0.016129032258064516,0.062
0.016129032258064516,0.064
0.016129032258064516,0.066
0.016129032258064516,0.07
0.016129032258064516,0.072
0.016129032258064516,0.074
0.016129032258064516,0.076
0.016129032258064516,0.078
0.016129032258064516,0.082
0.016129032258064516,0.084
0.016129032258064516,0.086
0.016129032258064516,0.088
0.016129032258064516,0.09
0.024193548387096774,0.09
0.024193548387096774,0.092
0.024193548387096774,0.1
0.024193548387096774,0.102
0.024193548387096774,0.104
0.024193548387096774,0.106
0.024193548387096774,0.108
0.024193548387096774,0.11
0.024193548387096774,0.112
0.024193548387096774,0.114
0.024193548387096774,0.116
0.024193548387096774,0.118
0.024193548387096774,0.12
0.024193548387096774,0.122
0.024193548387096774,0.124
0.024193548387096774,0.126
0.024193548387096774,0.128
0.024193548387096774,0.13
0.024193548387096774,0.132
0.024193548387096774,0.134
0.024193548387096774,0.138
0.024193548387096774,0.142
0.024193548387096774,0.144
0.024193548387096774,0.146
0.024193548387096774,0.148
0.03225806451612903,0.148
0.03225806451612903,0.15
0.03225806451612903,0.152
0.03225806451612903,0.154
0.03225806451612903,0.156
0.03225806451612903,0.158
0.03225806451612903,0.16
0.03225806451612903,0.162
0.03225806451612903,0.164
0.03225806451612903,0.168
0.03225806451612903,0.17
0.03225806451612903,0.172
0.03225806451612903,0.174
0.03225806451612903,0.176
0.03225806451612903,0.178
0.03225806451612903,0.18
0.03225806451612903,0.182
0.03225806451612903,0.184
0.03225806451612903,0.188
0.03225806451612903,0.19
0.03225806451612903,0.192
0.03225806451612903,0.194
0.03225806451612903,0.196
0.03225806451612903,0.198
0.03225806451612903,0.2
0.04032258064516129,0.2
0.04032258064516129,0.202
0.04032258064516129,0.204
0.04032258064516129,0.206
0.04032258064516129,0.208
0.04032258064516129,0.21
0.04032258064516129,0.212
0.04032258064516129,0.214
0.04032258064516129,0.216
0.04032258064516129,0.218
0.04032258064516129,0.22
0.04032258064516129,0.222
0.04032258064516129,0.224
0.04032258064516129,0.226
0.04032258064516129,0.23
0.04032258064516129,0.232
0.04032258064516129,0.234
0.04032258064516129,0.236
0.04032258064516129,0.238
0.04032258064516129,0.24
0.04032258064516129,0.242
0.04032258064516129,0.244
0.04032258064516129,0.246
0.04032258064516129,0.248
0.04032258064516129,0.25
0.04032258064516129,0.252
0.04032258064516129,0.254
0.04032258064516129,0.256
0.04838709677419355,0.256
0.04838709677419355,0.258
0.04838709677419355,0.26
0.04838709677419355,0.262
0.04838709677419355,0.264
0.04838709677419355,0.266
0.04838709677419355,0.268
0.04838709677419355,0.27
0.04838709677419355,0.272
0.04838709677419355,0.274
0.04838709677419355,0.276
0.04838709677419355,0.278
0.04838709677419355,0.28
0.04838709677419355,0.282
0.04838709677419355,0.284
0.04838709677419355,0.286
0.04838709677419355,0.288
0.04838709677419355,0.29
0.04838709677419355,0.292
0.04838709677419355,0.294
0.04838709677419355,0.296
0.04838709677419355,0.298
0.04838709677419355,0.3
0.04838709677419355,0.302
0.04838709677419355,0.304
0.056451612903225805,0.304
0.056451612903225805,0.306
0.056451612903225805,0.308
0.056451612903225805,0.31
0.056451612903225805,0.312
0.056451612903225805,0.314
0.056451612903225805,0.316
0.056451612903225805,0.318
0.056451612903225805,0.32
0.056451612903225805,0.322
0.056451612903225805,0.324
0.056451612903225805,0.326
0.056451612903225805,0.328
0.056451612903225805,0.332
0.056451612903225805,0.334
0.056451612903225805,0.336
0.056451612903225805,0.338
0.056451612903225805,0.342
0.056451612903225805,0.344
0.056451612903225805,0.346
0.056451612903225805,0.348
0.056451612903225805,0.35
0.056451612903225805,0.352
0.056451612903225805,0.354
0.056451612903225805,0.356
0.056451612903225805,0.358
0.056451612903225805,0.36
0.056451612903225805,0.362
0.056451612903225805,0.364
0.056451612903225805,0.366
0.056451612903225805,0.368
0.056451612903225805,0.372
0.056451612903225805,0.374
0.056451612903225805,0.376
0.056451612903225805,0.378
0.056451612903225805,0.38
0.056451612903225805,0.382
0.056451612903225805,0.384
0.056451612903225805,0.39
0.056451612903225805,0.392
0.056451612903225805,0.394
0.056451612903225805,0.396
0.056451612903225805,0.398
0.056451612903225805,0.4
0.056451612903225805,0.402
0.056451612903225805,0.404
0.06451612903225806,0.404
0.06451612903225806,0.406
0.06451612903225806,0.408
0.06451612903225806,0.41
0.06451612903225806,0.412
0.06451612903225806,0.414
0.06451612903225806,0.416
0.06451612903225806,0.418
0.06451612903225806,0.42
0.06451612903225806,0.422
0.06451612903225806,0.424
0.06451612903225806,0.426
0.06451612903225806,0.428
0.06451612903225806,0.43
0.06451612903225806,0.432
0.06451612903225806,0.434
0.07258064516129033,0.434
0.08064516129032258,0.434
0.08064516129032258,0.436
0.08064516129032258,0.438
0.08064516129032258,0.44
0.08064516129032258,0.444
0.08064516129032258,0.446
0.08064516129032258,0.448
0.08064516129032258,0.45
0.08064516129032258,0.452
0.08064516129032258,0.454
0.08064516129032258,0.456
0.08870967741935484,0.456
0.08870967741935484,0.458
0.08870967741935484,0.46
0.08870967741935484,0.462
0.08870967741935484,0.464
0.08870967741935484,0.466
0.0967741935483871,0.466
0.0967741935483871,0.47
0.0967741935483871,0.472
0.0967741935483871,0.474
0.0967741935483871,0.476
0.0967741935483871,0.478
0.0967741935483871,0.48
0.0967741935483871,0.482
0.0967741935483871,0.484
0.0967741935483871,0.486
0.10483870967741936,0.486
0.10483870967741936,0.488
0.10483870967741936,0.49
0.10483870967741936,0.492
0.10483870967741936,0.494
0.10483870967741936,0.496
0.10483870967741936,0.498
0.10483870967741936,0.5
0.10483870967741936,0.502
0.10483870967741936,0.504
0.10483870967741936,0.506
0.10483870967741936,0.508
0.10483870967741936,0.51
0.10483870967741936,0.512
0.10483870967741936,0.514
0.10483870967741936,0.516
0.10483870967741936,0.518
0.10483870967741936,0.52
0.10483870967741936,0.522
0.10483870967741936,0.524
0.10483870967741936,0.526
0.10483870967741936,0.528
0.10483870967741936,0.53
0.11290322580645161,0.53
0.11290322580645161,0.532
0.12096774193548387,0.532
0.12096774193548387,0.534
0.12096774193548387,0.536
0.12096774193548387,0.538
0.12096774193548387,0.54
0.12096774193548387,0.542
0.12096774193548387,0.544
0.12096774193548387,0.546
0.12903225806451613,0.546
0.12903225806451613,0.548
0.12903225806451613,0.55
0.13709677419354838,0.55
0.14516129032258066,0.55
0.14516129032258066,0.552
0.14516129032258066,0.554
0.1532258064516129,0.554
0.1532258064516129,0.556
0.1532258064516129,0.56
0.1532258064516129,0.562
0.1532258064516129,0.564
0.1532258064516129,0.566
0.1532258064516129,0.568
0.1532258064516129,0.57
0.1532258064516129,0.572
0.1532258064516129,0.574
0.1532258064516129,0.576
0.1532258064516129,0.578
0.1532258064516129,0.58
0.1532258064516129,0.582
0.1532258064516129,0.584
0.1532258064516129,0.586
0.16129032258064516,0.586
0.16129032258064516,0.588
0.16129032258064516,0.59
0.16129032258064516,0.592
0.16129032258064516,0.594
0.16129032258064516,0.596
0.16129032258064516,0.598
0.1693548387096774,0.598
0.1693548387096774,0.6
0.1693548387096774,0.602
0.1693548387096774,0.604
0.1693548387096774,0.606
0.1693548387096774,0.608
0.1693548387096774,0.61
0.1693548387096774,0.612
0.1693548387096774,0.614
0.1693548387096774,0.616
0.1693548387096774,0.618
0.1774193548387097,0.618
0.18548387096774194,0.618
0.18548387096774194,0.62
0.18548387096774194,0.622
0.18548387096774194,0.624
0.18548387096774194,0.626
0.18548387096774194,0.628
0.1935483870967742,0.628
0.20161290322580644,0.628
0.20161290322580644,0.63
0.20161290322580644,0.632
0.20161290322580644,0.634
0.20161290322580644,0.636
0.20161290322580644,0.638
0.20967741935483872,0.638
0.20967741935483872,0.64
0.20967741935483872,0.642
0.20967741935483872,0.644
0.20967741935483872,0.646
0.20967741935483872,0.648
0.20967741935483872,0.65
0.20967741935483872,0.652
0.20967741935483872,0.654
0.20967741935483872,0.656
0.20967741935483872,0.658
0.20967741935483872,0.66
0.20967741935483872,0.662
0.20967741935483872,0.664
0.21774193548387097,0.664
0.21774193548387097,0.666
0.21774193548387097,0.668
0.21774193548387097,0.67
0.21774193548387097,0.672
0.22580645161290322,0.672
0.22580645161290322,0.674
0.22580645161290322,0.676
0.22580645161290322,0.678
0.22580645161290322,0.68
0.22580645161290322,0.682
0.22580645161290322,0.684
0.22580645161290322,0.688
0.22580645161290322,0.69
0.22580645161290322,0.692
0.22580645161290322,0.694
0.22580645161290322,0.696
0.22580645161290322,0.698
0.22580645161290322,0.7
0.22580645161290322,0.702
0.23387096774193547,0.702
0.23387096774193547,0.704
0.23387096774193547,0.706
0.23387096774193547,0.708
0.23387096774193547,0.71
0.23387096774193547,0.712
0.24193548387096775,0.712
0.24193548387096775,0.714
0.24193548387096775,0.716
0.24193548387096775,0.718
0.24193548387096775,0.72
0.25,0.72
0.25,0.722
0.25,0.724
0.25,0.726
0.25,0.728
0.25,0.73
0.25,0.732
0.25,0.734
0.25,0.736
0.25,0.738
0.25,0.74
0.25,0.742
0.25,0.744
0.25,0.746
0.25,0.748
0.25806451612903225,0.748
0.25806451612903225,0.75
0.25806451612903225,0.752
0.25806451612903225,0.754
0.25806451612903225,0.756
0.25806451612903225,0.758
0.25806451612903225,0.76
0.25806451612903225,0.762
0.25806451612903225,0.764
0.25806451612903225,0.766
0.25806451612903225,0.768
0.25806451612903225,0.77
0.25806451612903225,0.772
0.25806451612903225,0.774
0.25806451612903225,0.776
