fpr,tpr
0.0,0.0
0.0,0.008
0.0,0.012
0.008064516129032258,0.012
0.016129032258064516,0.012
0.016129032258064516,0.014
0.016129032258064516,0.016
0.016129032258064516,0.018
0.016129032258064516,0.022
0.016129032258064516,0.026
0.016129032258064516,0.028
0.016129032258064516,0.03
0.016129032258064516,0.034
0.016129032258064516,0.038
0.016129032258064516,0.04
0.016129032258064516,0.042
0.024193548387096774,0.042
0.03225806451612903,0.042
0.03225806451612903,0.044
0.03225806451612903,0.046
0.03225806451612903,0.048
0.03225806451612903,0.05
0.04032258064516129,0.052
0.04032258064516129,0.054
0.04032258064516129,0.058
0.04032258064516129,0.062
0.04032258064516129,0.064
0.04032258064516129,0.07
0.04032258064516129,0.072
0.04032258064516129,0.076
0.04032258064516129,0.078
0.04032258064516129,0.084
0.04032258064516129,0.086
0.04032258064516129,0.088
0.04032258064516129,0.09
0.04032258064516129,0.092
0.04838709677419355,0.092
0.04838709677419355,0.094
0.056451612903225805,0.094
0.056451612903225805,0.096
0.056451612903225805,0.1
0.056451612903225805,0.102
0.056451612903225805,0.106
0.06451612903225806,0.106
0.06451612903225806,0.108
0.06451612903225806,0.11
0.06451612903225806,0.112
0.06451612903225806,0.114
0.06451612903225806,0.116
0.07258064516129033,0.122
0.07258064516129033,0.124
0.08064516129032258,0.124
0.08064516129032258,0.126
0.08064516129032258,0.128
0.08064516129032258,0.13
0.08064516129032258,0.132
0.08064516129032258,0.134
0.08064516129032258,0.136
0.08064516129032258,0.14
0.08064516129032258,0.142
0.08064516129032258,0.144
0.08064516129032258,0.146
0.08064516129032258,0.15
0.08064516129032258,0.152
0.08064516129032258,0.154
0.08064516129032258,0.156
0.08870967741935484,0.156
0.08870967741935484,0.158
0.0967741935483871,0.158
0.0967741935483871,0.16
0.0967741935483871,0.162
0.0967741935483871,0.164
0.0967741935483871,0.166
0.10483870967741936,0.166
0.10483870967741936,0.168
0.10483870967741936,0.172
0.10483870967741936,0.176
0.10483870967741936,0.178
0.10483870967741936,0.18
0.10483870967741936,0.182
0.10483870967741936,0.188
0.11290322580645161,0.188
0.11290322580645161,0.194
0.11290322580645161,0.196
0.11290322580645161,0.198
0.11290322580645161,0.2
0.11290322580645161,0.202
0.11290322580645161,0.206
0.11290322580645161,0.208
0.12096774193548387,0.208
0.12096774193548387,0.212
0.12096774193548387,0.214
0.12903225806451613,0.214
0.12903225806451613,0.216
0.12903225806451613,0.218
0.13709677419354838,0.22
0.13709677419354838,0.222
0.13709677419354838,0.224
0.13709677419354838,0.226
0.13709677419354838,0.234
0.13709677419354838,0.236
0.14516129032258066,0.236
0.1532258064516129,0.236
0.1532258064516129,0.238
0.1532258064516129,0.24
0.16129032258064516,0.244
0.16129032258064516,0.246
0.16129032258064516,0.248
0.16129032258064516,0.252
0.16129032258064516,0.254
0.16129032258064516,0.256
0.16129032258064516,0.258
0.16129032258064516,0.26
0.16129032258064516,0.264
0.16129032258064516,0.266
0.16129032258064516,0.268
0.1693548387096774,0.268
0.1693548387096774,0.27
0.1693548387096774,0.272
0.1693548387096774,0.276
0.1693548387096774,0.278
0.1693548387096774,0.28
0.1774193548387097,0.28
0.18548387096774194,0.28
0.18548387096774194,0.282
0.18548387096774194,0.286
0.18548387096774194,0.29
0.1935483870967742,0.29
0.1935483870967742,0.292
0.1935483870967742,0.294
0.1935483870967742,0.298
0.1935483870967742,0.3
0.1935483870967742,0.302
0.1935483870967742,0.304
0.1935483870967742,0.308
0.1935483870967742,0.31
0.1935483870967742,0.312
0.1935483870967742,0.314
0.1935483870967742,0.32
0.1935483870967742,0.322
0.1935483870967742,0.326
0.1935483870967742,0.328
0.1935483870967742,0.33
0.1935483870967742,0.332
0.1935483870967742,0.334
0.1935483870967742,0.338
0.1935483870967742,0.34
0.1935483870967742,0.344
0.1935483870967742,0.354
0.1935483870967742,0.356
0.1935483870967742,0.358
0.1935483870967742,0.36
0.1935483870967742,0.362
0.1935483870967742,0.364
0.1935483870967742,0.366
0.1935483870967742,0.37
0.1935483870967742,0.372
0.1935483870967742,0.376
0.1935483870967742,0.378
0.20161290322580644,0.378
0.20161290322580644,0.38
0.20161290322580644,0.382
0.20161290322580644,0.384
0.20161290322580644,0.388
0.20967741935483872,0.388
0.21774193548387097,0.388
0.22580645161290322,0.388
