fpr,tpr
0.0,0.0
0.0,0.002
0.0,0.004
0.008064516129032258,0.004
0.016129032258064516,0.004
0.016129032258064516,0.006
0.016129032258064516,0.008
0.016129032258064516,0.01
0.016129032258064516,0.012
0.016129032258064516,0.014
0.016129032258064516,0.016
0.016129032258064516,0.018
0.016129032258064516,0.02
0.016129032258064516,0.022
0.016129032258064516,0.024
0.016129032258064516,0.026
0.016129032258064516,0.028
0.016129032258064516,0.03
0.016129032258064516,0.032
0.016129032258064516,0.034
0.016129032258064516,0.036
0.016129032258064516,0.038
0.016129032258064516,0.04
0.016129032258064516,0.042
0.016129032258064516,0.044
0.016129032258064516,0.046
0.024193548387096774,0.046
0.024193548387096774,0.048
0.024193548387096774,0.05
0.03225806451612903,0.05
0.03225806451612903,0.052
0.04032258064516129,0.052
0.04032258064516129,0.054
0.04032258064516129,0.056
0.04032258064516129,0.058
0.04032258064516129,0.06
0.04032258064516129,0.064
0.04838709677419355,0.064
0.04838709677419355,0.066
0.04838709677419355,0.068
0.04838709677419355,0.07
0.056451612903225805,0.07
0.056451612903225805,0.074
0.056451612903225805,0.076
0.056451612903225805,0.078
0.056451612903225805,0.08
0.056451612903225805,0.082
0.056451612903225805,0.084
0.056451612903225805,0.086
0.056451612903225805,0.088
0.056451612903225805,0.09
0.056451612903225805,0.094
0.056451612903225805,0.096
0.056451612903225805,0.098
0.056451612903225805,0.1
0.056451612903225805,0.102
0.056451612903225805,0.104
0.056451612903225805,0.106
0.056451612903225805,0.108
0.056451612903225805,0.11
0.056451612903225805,0.112
0.056451612903225805,0.114
0.056451612903225805,0.116
0.056451612903225805,0.118
0.056451612903225805,0.12
0.056451612903225805,0.122
0.06451612903225806,0.122
0.06451612903225806,0.124
0.06451612903225806,0.126
0.06451612903225806,0.128
0.06451612903225806,0.13
0.06451612903225806,0.132
0.06451612903225806,0.134
0.06451612903225806,0.136
0.07258064516129033,0.136
0.07258064516129033,0.138
0.07258064516129033,0.142
0.07258064516129033,0.144
0.07258064516129033,0.146
0.07258064516129033,0.148
0.07258064516129033,0.15
0.07258064516129033,0.152
0.07258064516129033,0.154
0.07258064516129033,0.156
0.07258064516129033,0.158
0.07258064516129033,0.16
0.07258064516129033,0.162
0.08064516129032258,0.162
0.08064516129032258,0.164
0.08064516129032258,0.166
0.08870967741935484,0.166
0.08870967741935484,0.168
0.0967741935483871,0.168
0.0967741935483871,0.17
0.10483870967741936,0.17
0.10483870967741936,0.172
0.10483870967741936,0.174
0.10483870967741936,0.176
0.10483870967741936,0.178
0.10483870967741936,0.18
0.10483870967741936,0.182
0.10483870967741936,0.184
0.10483870967741936,0.186
0.10483870967741936,0.188
0.10483870967741936,0.19
0.10483870967741936,0.192
0.10483870967741936,0.196
0.10483870967741936,0.198
0.10483870967741936,0.2
0.10483870967741936,0.202
0.10483870967741936,0.204
0.10483870967741936,0.206
0.10483870967741936,0.208
0.10483870967741936,0.21
0.10483870967741936,0.212
0.10483870967741936,0.214
0.10483870967741936,0.216
0.10483870967741936,0.218
0.10483870967741936,0.22
0.10483870967741936,0.222
0.10483870967741936,0.224
0.10483870967741936,0.226
0.10483870967741936,0.228
0.10483870967741936,0.23
0.10483870967741936,0.232
0.10483870967741936,0.234
0.10483870967741936,0.236
0.10483870967741936,0.238
0.10483870967741936,0.24
0.11290322580645161,0.24
0.11290322580645161,0.242
0.11290322580645161,0.244
0.11290322580645161,0.246
0.12096774193548387,0.246
0.12096774193548387,0.248
0.12096774193548387,0.25
0.12096774193548387,0.252
0.12096774193548387,0.254
0.12903225806451613,0.254
0.12903225806451613,0.256
0.13709677419354838,0.256
0.13709677419354838,0.258
0.13709677419354838,0.26
0.13709677419354838,0.262
0.13709677419354838,0.264
0.13709677419354838,0.266
0.13709677419354838,0.268
0.13709677419354838,0.27
0.13709677419354838,0.272
0.13709677419354838,0.274
0.13709677419354838,0.276
0.13709677419354838,0.278
0.13709677419354838,0.28
0.13709677419354838,0.282
0.13709677419354838,0.284
0.14516129032258066,0.284
0.14516129032258066,0.286
0.14516129032258066,0.288
0.14516129032258066,0.29
0.14516129032258066,0.292
0.14516129032258066,0.294
0.14516129032258066,0.296
0.14516129032258066,0.298
0.14516129032258066,0.3
0.14516129032258066,0.302
0.14516129032258066,0.304
0.14516129032258066,0.306
0.14516129032258066,0.308
0.1532258064516129,0.308
0.1532258064516129,0.31
0.1532258064516129,0.312
0.1532258064516129,0.314
0.16129032258064516,0.314
0.16129032258064516,0.316
0.16129032258064516,0.318
0.16129032258064516,0.32
0.16129032258064516,0.322
0.16129032258064516,0.324
0.16129032258064516,0.326
0.1693548387096774,0.326
0.1693548387096774,0.328
0.1693548387096774,0.33
0.1693548387096774,0.332
0.1693548387096774,0.334
0.1693548387096774,0.336
0.1693548387096774,0.338
0.1693548387096774,0.34
0.1693548387096774,0.342
0.1693548387096774,0.344
0.1693548387096774,0.346
0.1693548387096774,0.348
0.1693548387096774,0.35
0.1774193548387097,0.35
0.1774193548387097,0.352
0.1774193548387097,0.354
0.1774193548387097,0.356
0.18548387096774194,0.356
0.18548387096774194,0.358
0.18548387096774194,0.362
0.18548387096774194,0.364
0.18548387096774194,0.366
0.18548387096774194,0.368
0.18548387096774194,0.37
0.18548387096774194,0.372
0.18548387096774194,0.374
0.18548387096774194,0.376
0.18548387096774194,0.378
0.18548387096774194,0.38
0.18548387096774194,0.382
0.18548387096774194,0.384
0.18548387096774194,0.386
0.18548387096774194,0.388
0.18548387096774194,0.39
0.18548387096774194,0.392
0.18548387096774194,0.394
0.18548387096774194,0.398
0.18548387096774194,0.4
0.18548387096774194,0.402
0.18548387096774194,0.404
0.18548387096774194,0.406
0.18548387096774194,0.408
0.18548387096774194,0.41
0.18548387096774194,0.412
0.18548387096774194,0.414
0.18548387096774194,0.416
0.18548387096774194,0.418
0.18548387096774194,0.42
0.18548387096774194,0.422
0.18548387096774194,0.424
0.18548387096774194,0.426
0.1935483870967742,0.426
0.1935483870967742,0.428
0.1935483870967742,0.43
0.1935483870967742,0.432
0.20161290322580644,0.432
0.20161290322580644,0.434
0.20161290322580644,0.436
0.20161290322580644,0.438
0.20161290322580644,0.44
0.20161290322580644,0.442
0.20161290322580644,0.444
0.20967741935483872,0.444
0.20967741935483872,0.446
0.20967741935483872,0.448
0.20967741935483872,0.45
0.20967741935483872,0.452
0.20967741935483872,0.454
0.20967741935483872,0.456
0.20967741935483872,0.458
0.20967741935483872,0.46
0.20967741935483872,0.462
0.20967741935483872,0.464
0.20967741935483872,0.466
0.20967741935483872,0.468
0.21774193548387097,0.468
0.21774193548387097,0.47
0.21774193548387097,0.472
0.21774193548387097,0.474
0.21774193548387097,0.476
0.21774193548387097,0.48
0.21774193548387097,0.482
0.21774193548387097,0.484
0.21774193548387097,0.486
0.21774193548387097,0.488
0.22580645161290322,0.488
0.22580645161290322,0.49
0.22580645161290322,0.492
0.22580645161290322,0.494
0.22580645161290322,0.496
0.22580645161290322,0.498
0.22580645161290322,0.5
0.22580645161290322,0.502
0.22580645161290322,0.504
0.22580645161290322,0.506
0.22580645161290322,0.508
0.22580645161290322,0.51
0.22580645161290322,0.512
0.22580645161290322,0.514
0.22580645161290322,0.516
0.22580645161290322,0.518
0.23387096774193547,0.518
0.23387096774193547,0.52
0.23387096774193547,0.522
0.23387096774193547,0.524
0.23387096774193547,0.526
0.24193548387096775,0.526
0.24193548387096775,0.528
0.24193548387096775,0.53
0.24193548387096775,0.532
0.25,0.532
0.25,0.534
0.25,0.536
0.25,0.538
0.25,0.54
0.25,0.542
0.25,0.544
0.25,0.546
0.25806451612903225,0.546
0.25806451612903225,0.548
0.25806451612903225,0.55
0.25806451612903225,0.552
0.2661290322580645,0.552
0.2661290322580645,0.554
0.2661290322580645,0.556
0.2661290322580645,0.558
0.27419354838709675,0.558
0.27419354838709675,0.56
0.27419354838709675,0.562
0.27419354838709675,0.564
0.28225806451612906,0.564
0.28225806451612906,0.566
0.28225806451612906,0.568
0.28225806451612906,0.57
0.28225806451612906,0.572
0.28225806451612906,0.574
0.28225806451612906,0.576
0.28225806451612906,0.578
0.28225806451612906,0.58
0.28225806451612906,0.582
0.28225806451612906,0.584
0.28225806451612906,0.586
0.28225806451612906,0.588
0.28225806451612906,0.592
0.28225806451612906,0.594
0.28225806451612906,0.596
0.28225806451612906,0.598
0.2903225806451613,0.598
0.2903225806451613,0.6
0.2903225806451613,0.602
0.2903225806451613,0.604
0.2903225806451613,0.606
0.2903225806451613,0.608
0.2903225806451613,0.61
0.2903225806451613,0.612
0.29838709677419356,0.612
0.29838709677419356,0.614
0.29838709677419356,0.616
0.29838709677419356,0.618
0.29838709677419356,0.62
0.29838709677419356,0.622
0.29838709677419356,0.624
0.29838709677419356,0.626
0.29838709677419356,0.628
0.29838709677419356,0.63
0.3064516129032258,0.63
0.3064516129032258,0.632
0.3064516129032258,0.634
0.3064516129032258,0.636
0.3064516129032258,0.638
0.3064516129032258,0.64
0.3064516129032258,0.642
0.3064516129032258,0.644
0.3064516129032258,0.646
0.3064516129032258,0.648
0.3064516129032258,0.65
0.3064516129032258,0.652
0.3064516129032258,0.654
0.3064516129032258,0.656
0.3064516129032258,0.66
0.3064516129032258,0.662
0.3064516129032258,0.664
0.3064516129032258,0.666
0.3064516129032258,0.668
0.3064516129032258,0.672
0.3064516129032258,0.674
0.3064516129032258,0.676
0.3064516129032258,0.678
0.3064516129032258,0.68
0.3064516129032258,0.682
0.3064516129032258,0.684
0.3064516129032258,0.686
0.3064516129032258,0.688
0.3064516129032258,0.69
0.3064516129032258,0.692
0.3064516129032258,0.694
0.3064516129032258,0.696
0.3064516129032258,0.698
0.3064516129032258,0.7
0.3064516129032258,0.704
0.3064516129032258,0.706
0.3064516129032258,0.708
0.3064516129032258,0.71
0.3064516129032258,0.712
0.3064516129032258,0.714
0.3064516129032258,0.716
0.3064516129032258,0.718
0.3064516129032258,0.72
0.3064516129032258,0.722
0.3064516129032258,0.724
0.3064516129032258,0.726
0.3064516129032258,0.728
0.3064516129032258,0.73
0.31451612903225806,0.73
0.31451612903225806,0.732
0.31451612903225806,0.734
0.31451612903225806,0.736
