0	1	2	4.9959999999999996	4.999999999999998
0	2	2	4.983870967741936	44.91532258064518
0	3	2	5.060000000000002	85.00000000000001
0	4	2	4.9156626506024095	125.02811244979914
0	5	2	4.955999999999997	164.968
0	6	2	45.06827309236948	4.9839357429718865
0	7	2	45.036000000000016	45.00000000000001
0	8	2	45.13200000000001	85.07600000000002
0	9	2	44.97999999999998	125.00399999999998
0	10	2	44.95582329317271	165.02409638554226
0	11	2	84.96400000000001	4.936
0	12	2	85.03212851405624	44.983935742971894
0	13	2	84.98400000000002	84.968
0	14	2	84.99999999999996	124.964
0	15	2	84.98399999999994	164.96799999999988
0	16	2	124.94779116465864	4.947791164658633
0	17	2	125.01200000000003	45.040000000000006
0	18	2	125.05200000000002	84.95199999999994
0	19	2	125.06399999999994	124.93600000000005
0	20	2	125.05200000000002	164.932
0	21	2	164.96774193548382	4.983870967741937
0	22	2	164.99999999999994	45.00000000000002
0	23	2	165.00401606425697	85.07228915662651
0	24	2	164.99599999999992	124.98000000000003
0	25	2	164.99599999999992	165.05200000000008
0	26	1	109.33333333333333	119.33333333333333
0	27	1	157	19
0	28	1	69	138.25
0	29	1	105.5	126.5
0	30	1	109	81
0	31	1	30.5	156
0	32	1	95	77.5
0	33	1	23.500000000000004	136
0	34	1	66	112.5
0	35	1	87	58
0	36	1	163	72
0	37	1	13.5	176.5
0	38	1	74	92.85714285714285
0	39	1	111	144
0	40	1	137.5	161.5
0	41	1	68	51
0	42	1	187	11
0	43	1	40.666666666666664	99.66666666666667
0	44	1	15	81
0	45	1	193.66666666666666	53
1	1	2	5	4.928
1	2	2	4.979919678714858	44.879518072289166
1	3	2	4.8663967611336	85.05668016194336
1	4	2	4.807999999999999	125.0239999999999
1	5	2	4.955999999999997	164.968
1	6	2	45.03600000000003	5.000000000000002
1	7	2	45.036000000000016	45.00000000000001
1	8	2	45.132530120481945	85.04016064257017
1	9	2	45.01606425702813	125.00401606425699
1	10	2	44.93600000000001	164.91999999999993
1	11	2	85.00000000000001	4.971774193548389
1	12	2	85.06400000000002	45.00000000000001
1	13	2	85.01600000000006	84.93200000000002
1	14	2	84.99999999999997	124.99999999999997
1	15	2	84.99999999999996	164.96399999999994
1	16	2	124.95200000000001	4.912000000000003
1	17	2	125.01200000000003	45.040000000000006
1	18	2	125.088	84.98399999999998
1	19	2	125.05999999999999	125.00799999999998
1	20	2	125.01612903225806	164.96774193548387
1	21	2	164.96774193548382	4.983870967741937
1	22	2	164.99999999999994	45.00000000000002
1	23	2	165.01199999999994	85.10799999999998
1	24	2	164.99599999999992	124.98000000000003
1	25	2	164.99599999999992	165.05200000000008
1	26	1	110.14285714285714	119.28571428571429
1	27	1	157	19
1	28	1	68.44444444444444	138.22222222222223
1	29	1	105	126
1	30	1	109	81
1	31	1	31.5	155.5
1	32	1	95.5	78
1	33	1	23.499999999999996	136.33333333333334
1	34	1	66	112.5
1	35	1	87	58
1	36	1	163	72
1	37	1	13.666666666666666	176.33333333333334
1	38	1	73.5	92.6
1	39	1	111	144
1	40	1	137.75	160.875
1	41	1	68	51
1	42	1	187	11
1	43	1	40.333333333333336	99.66666666666666
1	44	1	14.000000000000002	81.28571428571429
1	45	1	193.12499999999997	52.375
2	1	2	5	4.928
2	2	2	4.979919678714858	44.879518072289166
2	3	2	4.734939759036144	85.04016064257031
2	4	2	4.807999999999999	125.0239999999999
2	5	2	4.955999999999997	164.968
2	6	2	45.03600000000003	5.000000000000002
2	7	2	45.036144578313255	44.96385542168672
2	8	2	45.16800000000002	85.04799999999989
2	9	2	45.02	125.03999999999995
2	10	2	44.93600000000001	164.91999999999993
2	11	2	84.988	5.039999999999998
2	12	2	85.06400000000002	45.00000000000001
2	13	2	85.01606425702813	84.89558232931725
2	14	2	84.99999999999997	124.99999999999997
2	15	2	84.99999999999997	164.99999999999991
2	16	2	124.95200000000001	4.912000000000003
2	17	2	125.01200000000003	45.040000000000006
2	18	2	125.12400000000005	84.95199999999991
2	19	2	125.02409638554215	125.00803212851403
2	20	2	125.01612903225806	164.96774193548387
2	21	2	164.99999999999994	5.000000000000002
2	22	2	164.99999999999994	45.00000000000002
2	23	2	165.01199999999994	85.10799999999998
2	24	2	165.0321285140562	124.97991967871481
2	25	2	165.03599999999994	165.088
2	26	1	110.6	118.6
2	27	1	156.5	19.5
2	28	1	68.35714285714286	138.07142857142853
2	29	1	104.42857142857143	125.28571428571429
2	30	1	108.66666666666667	80.66666666666667
2	31	1	31.562500000000004	155.12500000000003
2	32	1	96.11111111111111	77.77777777777777
2	33	1	23.411764705882355	136.47058823529412
2	34	1	66	112.2
2	35	1	87	58
2	36	1	162.42857142857142	71.5
2	37	1	13.866666666666665	177.6
2	38	1	73.19999999999999	92.7
2	39	1	111	143.5
2	40	1	137.35714285714286	161.28571428571428
2	41	1	67	51.666666666666664
2	42	1	187	11
2	43	1	39.909090909090914	99.63636363636364
2	44	1	14.2	81.3
2	45	1	192.73333333333335	52.93333333333333
3	1	2	5.036144578313254	4.927710843373496
3	2	2	5.012000000000004	44.896000000000015
3	3	2	4.701612903225807	85.04838709677419
3	4	2	4.807999999999999	125.0239999999999
3	5	2	4.944	164.96399999999994
3	6	2	45.00000000000003	5.000000000000002
3	7	2	45.072289156626546	44.99598393574299
3	8	2	45.16800000000002	85.04799999999989
3	9	2	45.02	125.03999999999995
3	10	2	44.93600000000001	164.91999999999993
3	11	2	84.988	5.039999999999998
3	12	2	85.06400000000002	45.00000000000001
3	13	2	84.98800000000004	84.892
3	14	2	84.99999999999997	124.99999999999997
3	15	2	84.99999999999997	164.99999999999991
3	16	2	124.95200000000001	4.912000000000003
3	17	2	125.01200000000003	45.040000000000006
3	18	2	125.12400000000005	84.95199999999991
3	19	2	125.01200000000003	125.03999999999999
3	20	2	125.01612903225806	164.96774193548387
3	21	2	164.99999999999994	5.000000000000002
3	22	2	164.99999999999994	45.00000000000002
3	23	2	165.01199999999994	85.10799999999998
3	24	2	164.99999999999997	124.964
