0	1	2	5.031872509960161	4.980079681274903
0	2	2	4.948	45.004000000000005
0	3	2	4.999999999999999	85.01599999999998
0	4	2	4.963999999999999	125.03200000000001
0	5	2	4.9677419354838666	165.01612903225822
0	6	2	45.004016064257065	5.036144578313255
0	7	2	44.976	45.039999999999985
0	8	2	44.96400000000001	84.99999999999994
0	9	2	45.06772908366536	124.98406374501987
0	10	2	45.03187250996018	164.980079681275
0	11	2	85.012	4.952000000000001
0	12	2	85.00398406374498	45.01593625498009
0	13	2	84.99596774193547	85.02016129032256
0	14	2	84.98000000000002	124.98400000000004
0	15	2	85.01606425702813	165.06827309236942
0	16	2	124.99999999999994	4.975903614457833
0	17	2	125.01600000000002	44.98
0	18	2	125.03614457831327	85.03614457831324
0	19	2	124.91967871485943	124.97590361445782
0	20	2	125.08467741935486	164.89919354838702
0	21	2	165	5.024096385542171
0	22	2	165.03599999999997	44.96800000000001
0	23	2	164.99999999999994	84.99999999999997
0	24	2	164.93200000000013	124.99999999999991
0	25	2	165.10400000000004	164.9800000000002
0	26	1	184.5	26.5
0	27	1	160	149
0	28	1	22.333333333333332	42
0	29	1	187	41.6
0	30	1	92.5	150.5
0	31	1	7.5	76
0	32	1	11.5	72.5
0	33	1	94.5	48.5
0	34	1	191	86
0	35	1	89.5	179.5
0	36	1	37	172
0	37	1	19	59
0	38	1	36.5	69.5
0	39	1	130.5	144.5
0	40	1	5	28
0	41	1	21.5	38.5
0	42	1	176.66666666666666	83.33333333333333
0	43	1	35	112.5
0	44	1	38.5	102
0	45	1	7	192
1	1	2	5.060000000000002	4.999999999999999
1	2	2	4.948	45.004000000000005
1	3	2	4.999999999999999	85.01599999999998
1	4	2	5.036000000000001	124.94399999999997
1	5	2	4.9999999999999964	165.00000000000009
1	6	2	45.02000000000002	5.0680000000000005
1	7	2	44.976	45.039999999999985
1	8	2	45.00000000000003	84.99999999999997
1	9	2	45.019999999999996	124.98799999999994
1	10	2	45.03187250996018	164.980079681275
1	11	2	84.99598393574293	4.983935742971886
1	12	2	84.972	44.94400000000001
1	13	2	85.04417670682732	85.0883534136547
1	14	2	84.988	124.89599999999994
1	15	2	85.01612903225806	165.03225806451613
