fpr,tpr
0.0,0.0
0.0,0.002
0.008064516129032258,0.002
0.016129032258064516,0.002
0.016129032258064516,0.004
0.016129032258064516,0.006
0.016129032258064516,0.008
0.016129032258064516,0.012
0.016129032258064516,0.014
0.016129032258064516,0.016
0.024193548387096774,0.016
0.03225806451612903,0.016
0.03225806451612903,0.018
0.03225806451612903,0.02
0.04032258064516129,0.02
0.04032258064516129,0.022
0.04032258064516129,0.024
0.04838709677419355,0.024
0.056451612903225805,0.024
0.056451612903225805,0.026
0.056451612903225805,0.028
0.056451612903225805,0.03
0.056451612903225805,0.032
0.056451612903225805,0.034
0.056451612903225805,0.036
0.056451612903225805,0.038
0.06451612903225806,0.038
0.06451612903225806,0.04
0.07258064516129033,0.04
0.07258064516129033,0.042
0.07258064516129033,0.044
0.07258064516129033,0.046
0.07258064516129033,0.048
0.08064516129032258,0.048
0.08870967741935484,0.048
0.0967741935483871,0.048
0.0967741935483871,0.05
0.10483870967741936,0.05
0.10483870967741936,0.052
0.10483870967741936,0.056
0.10483870967741936,0.058
0.10483870967741936,0.06
0.10483870967741936,0.062
0.10483870967741936,0.064
0.10483870967741936,0.066
0.10483870967741936,0.068
0.10483870967741936,0.07
0.10483870967741936,0.072
0.10483870967741936,0.074
0.10483870967741936,0.076
0.10483870967741936,0.078
0.10483870967741936,0.08
0.10483870967741936,0.082
0.10483870967741936,0.084
0.10483870967741936,0.086
0.10483870967741936,0.088
0.10483870967741936,0.09
0.10483870967741936,0.092
0.10483870967741936,0.094
0.11290322580645161,0.094
0.11290322580645161,0.096
0.11290322580645161,0.098
0.11290322580645161,0.1
0.12096774193548387,0.1
0.12096774193548387,0.102
0.12903225806451613,0.102
0.12903225806451613,0.104
0.12903225806451613,0.106
0.12903225806451613,0.108
0.13709677419354838,0.108
0.13709677419354838,0.11
0.13709677419354838,0.112
0.13709677419354838,0.114
0.13709677419354838,0.116
0.13709677419354838,0.118
0.13709677419354838,0.122
0.13709677419354838,0.124
0.13709677419354838,0.126
0.13709677419354838,0.128
0.13709677419354838,0.132
0.13709677419354838,0.134
0.14516129032258066,0.134
0.14516129032258066,0.136
0.14516129032258066,0.138
0.14516129032258066,0.14
0.1532258064516129,0.14
0.1532258064516129,0.142
0.16129032258064516,0.142
0.16129032258064516,0.144
0.16129032258064516,0.146
0.16129032258064516,0.148
0.16129032258064516,0.15
0.1693548387096774,0.15
0.1693548387096774,0.152
0.1693548387096774,0.154
0.1693548387096774,0.156
0.1693548387096774,0.158
0.1693548387096774,0.16
0.1693548387096774,0.162
0.1774193548387097,0.162
0.1774193548387097,0.164
0.1774193548387097,0.166
0.1774193548387097,0.168
0.18548387096774194,0.168
0.18548387096774194,0.17
0.18548387096774194,0.172
0.18548387096774194,0.176
0.18548387096774194,0.178
0.18548387096774194,0.18
0.18548387096774194,0.182
0.18548387096774194,0.184
0.18548387096774194,0.186
0.18548387096774194,0.188
0.18548387096774194,0.19
0.18548387096774194,0.192
0.18548387096774194,0.194
0.18548387096774194,0.196
0.18548387096774194,0.198
0.1935483870967742,0.198
0.20161290322580644,0.198
0.20161290322580644,0.2
0.20161290322580644,0.202
0.20967741935483872,0.202
0.20967741935483872,0.204
0.20967741935483872,0.206
0.20967741935483872,0.208
0.20967741935483872,0.21
0.20967741935483872,0.212
0.20967741935483872,0.214
0.20967741935483872,0.216
0.21774193548387097,0.216
0.21774193548387097,0.218
0.21774193548387097,0.22
0.21774193548387097,0.222
0.21774193548387097,0.224
0.21774193548387097,0.226
0.21774193548387097,0.228
0.21774193548387097,0.23
0.22580645161290322,0.23
0.22580645161290322,0.232
0.22580645161290322,0.234
0.22580645161290322,0.236
0.22580645161290322,0.238
0.22580645161290322,0.24
0.22580645161290322,0.242
0.22580645161290322,0.244
0.22580645161290322,0.246
0.23387096774193547,0.246
0.23387096774193547,0.248
0.23387096774193547,0.25
0.24193548387096775,0.25
0.24193548387096775,0.252
0.25,0.252
0.25,0.254
0.25,0.256
0.25806451612903225,0.256
0.25806451612903225,0.258
0.25806451612903225,0.26
0.2661290322580645,0.26
0.27419354838709675,0.26
0.27419354838709675,0.262
0.27419354838709675,0.264
0.28225806451612906,0.264
0.28225806451612906,0.266
0.28225806451612906,0.268
0.28225806451612906,0.27
0.28225806451612906,0.272
0.28225806451612906,0.274
0.28225806451612906,0.276
0.28225806451612906,0.278
0.28225806451612906,0.28
0.28225806451612906,0.282
0.28225806451612906,0.284
0.2903225806451613,0.284
0.2903225806451613,0.286
0.2903225806451613,0.288
0.2903225806451613,0.29
0.2903225806451613,0.292
0.29838709677419356,0.292
0.29838709677419356,0.294
0.29838709677419356,0.296
0.29838709677419356,0.298
0.29838709677419356,0.3
0.29838709677419356,0.302
0.29838709677419356,0.304
0.29838709677419356,0.306
0.3064516129032258,0.306
0.3064516129032258,0.308
0.3064516129032258,0.31
0.3064516129032258,0.312
0.3064516129032258,0.314
0.3064516129032258,0.316
0.3064516129032258,0.318
0.3064516129032258,0.32
0.3064516129032258,0.322
0.3064516129032258,0.324
0.3064516129032258,0.326
0.3064516129032258,0.328
0.3064516129032258,0.33
0.3064516129032258,0.332
0.3064516129032258,0.334
0.3064516129032258,0.336
0.3064516129032258,0.338
0.3064516129032258,0.34
0.3064516129032258,0.342
0.3064516129032258,0.344
0.3064516129032258,0.346
0.3064516129032258,0.348
0.3064516129032258,0.35
0.3064516129032258,0.352
0.3064516129032258,0.354
0.3064516129032258,0.356
0.3064516129032258,0.358
0.3064516129032258,0.36
0.3064516129032258,0.362
0.31451612903225806,0.362
0.31451612903225806,0.364
0.31451612903225806,0.366
0.31451612903225806,0.368
0.31451612903225806,0.37
0.31451612903225806,0.372
0.31451612903225806,0.374
0.31451612903225806,0.376
0.31451612903225806,0.378
0.3225806451612903,0.378
0.3225806451612903,0.38
0.3225806451612903,0.382
0.3225806451612903,0.384
0.3225806451612903,0.386
0.33064516129032256,0.386
0.3387096774193548,0.386
0.3467741935483871,0.386
0.3467741935483871,0.388
0.3467741935483871,0.39
0.3548387096774194,0.39
0.3548387096774194,0.392
0.3548387096774194,0.394
0.3548387096774194,0.398
0.3548387096774194,0.4
0.3548387096774194,0.402
0.3629032258064516,0.402
0.3629032258064516,0.404
0.3629032258064516,0.406
0.3709677419354839,0.406
0.3709677419354839,0.408
0.3709677419354839,0.41
0.3709677419354839,0.412
0.3709677419354839,0.414
0.3790322580645161,0.414
0.3790322580645161,0.416
0.3790322580645161,0.418
0.3870967741935484,0.418
0.3870967741935484,0.42
0.3870967741935484,0.422
0.3870967741935484,0.424
0.3951612903225806,0.424
0.3951612903225806,0.426
0.3951612903225806,0.428
0.3951612903225806,0.43
0.4032258064516129,0.43
0.4032258064516129,0.432
0.4032258064516129,0.434
0.4032258064516129,0.436
0.4032258064516129,0.438
0.4032258064516129,0.44
0.4032258064516129,0.442
0.4032258064516129,0.444
0.4032258064516129,0.446
0.4032258064516129,0.45
0.4032258064516129,0.452
0.4032258064516129,0.454
0.4032258064516129,0.456
0.4032258064516129,0.458
0.4032258064516129,0.46
0.4032258064516129,0.462
0.4112903225806452,0.462
0.4112903225806452,0.464
0.4112903225806452,0.466
0.4112903225806452,0.468
0.4112903225806452,0.47
0.41935483870967744,0.47
0.41935483870967744,0.472
0.41935483870967744,0.474
0.41935483870967744,0.476
0.41935483870967744,0.478
0.41935483870967744,0.482
0.41935483870967744,0.484
0.41935483870967744,0.486
0.41935483870967744,0.488
0.41935483870967744,0.49
0.41935483870967744,0.492
0.41935483870967744,0.494
0.4274193548387097,0.494
0.4274193548387097,0.496
0.4274193548387097,0.498
0.4274193548387097,0.5
0.4274193548387097,0.502
0.4274193548387097,0.504
0.43548387096774194,0.504
0.43548387096774194,0.506
0.43548387096774194,0.508
0.4435483870967742,0.508
0.4435483870967742,0.51
0.4435483870967742,0.512
0.45161290322580644,0.512
0.4596774193548387,0.512
0.4596774193548387,0.514
0.4596774193548387,0.516
0.46774193548387094,0.516
0.46774193548387094,0.518
0.46774193548387094,0.52
0.46774193548387094,0.522
0.46774193548387094,0.524
0.46774193548387094,0.526
0.46774193548387094,0.528
0.46774193548387094,0.53
0.46774193548387094,0.532
0.46774193548387094,0.534
0.46774193548387094,0.536
0.46774193548387094,0.538
0.46774193548387094,0.54
0.46774193548387094,0.542
0.46774193548387094,0.544
0.47580645161290325,0.544
0.47580645161290325,0.546
0.47580645161290325,0.548
0.47580645161290325,0.55
0.47580645161290325,0.552
0.47580645161290325,0.554
0.47580645161290325,0.558
0.47580645161290325,0.56
0.4838709677419355,0.56
0.4838709677419355,0.562
0.49193548387096775,0.562
0.49193548387096775,0.564
0.49193548387096775,0.566
0.5,0.566
0.5,0.568
0.5,0.57
0.5,0.572
0.5,0.574
0.5,0.576
0.5,0.578
0.5080645161290323,0.578
0.5161290322580645,0.578
0.5161290322580645,0.58
0.5161290322580645,0.582
0.5241935483870968,0.582
0.5241935483870968,0.584
0.5241935483870968,0.586
0.5241935483870968,0.588
0.5241935483870968,0.59
0.5241935483870968,0.592
0.5241935483870968,0.594
0.5241935483870968,0.596
0.5241935483870968,0.598
0.532258064516129,0.598
0.5403225806451613,0.598
0.5403225806451613,0.6
0.5403225806451613,0.602
0.5403225806451613,0.604
0.5403225806451613,0.606
0.5403225806451613,0.608
0.5483870967741935,0.608
0.5564516129032258,0.608
0.5564516129032258,0.61
0.5564516129032258,0.614
0.5564516129032258,0.616
0.5564516129032258,0.618
0.5564516129032258,0.62
0.5564516129032258,0.622
0.5645161290322581,0.622
0.5645161290322581,0.624
0.5645161290322581,0.626
0.5645161290322581,0.628
0.5645161290322581,0.63
0.5645161290322581,0.632
0.5645161290322581,0.634
0.5725806451612904,0.634
0.5725806451612904,0.636
0.5725806451612904,0.638
0.5725806451612904,0.64
0.5725806451612904,0.642
0.5725806451612904,0.644
0.5725806451612904,0.646
0.5725806451612904,0.648
0.5725806451612904,0.65
0.5725806451612904,0.652
0.5806451612903226,0.652
0.5806451612903226,0.654
0.5887096774193549,0.654
0.5887096774193549,0.66
0.5887096774193549,0.662
0.5887096774193549,0.664
0.5887096774193549,0.666
0.5967741935483871,0.666
0.6048387096774194,0.666
