fpr,tpr
0.0,0.0
0.0,0.0014124293785310734
0.0,0.002824858757062147
0.0,0.00423728813559322
0.0,0.005649717514124294
0.0,0.007062146892655367
0.0,0.009887005649717515
0.0,0.011299435028248588
0.0,0.012711864406779662
0.0,0.014124293785310734
0.0,0.015536723163841809
0.0,0.01694915254237288
0.0,0.018361581920903956
0.0,0.01977401129943503
0.0,0.022598870056497175
0.0,0.02401129943502825
0.0,0.025423728813559324
0.008064516129032258,0.025423728813559324
0.016129032258064516,0.025423728813559324
0.016129032258064516,0.02824858757062147
0.016129032258064516,0.029661016949152543
0.016129032258064516,0.031073446327683617
0.016129032258064516,0.03248587570621469
0.016129032258064516,0.03389830508474576
0.016129032258064516,0.03531073446327684
0.016129032258064516,0.03672316384180791
0.016129032258064516,0.038135593220338986
0.016129032258064516,0.03954802259887006
0.016129032258064516,0.04096045197740113
0.016129032258064516,0.0423728813559322
0.016129032258064516,0.043785310734463276
0.016129032258064516,0.0480225988700565
0.016129032258064516,0.04943502824858757
0.024193548387096774,0.04943502824858757
0.024193548387096774,0.05084745762711865
0.024193548387096774,0.052259887005649715
0.024193548387096774,0.05508474576271186
0.024193548387096774,0.05649717514124294
0.024193548387096774,0.05790960451977401
0.024193548387096774,0.059322033898305086
0.024193548387096774,0.06073446327683616
0.024193548387096774,0.062146892655367235
0.024193548387096774,0.0635593220338983
0.024193548387096774,0.06497175141242938
0.024193548387096774,0.06779661016949153
0.024193548387096774,0.0692090395480226
0.024193548387096774,0.07062146892655367
0.024193548387096774,0.07203389830508475
0.024193548387096774,0.07344632768361582
0.024193548387096774,0.0748587570621469
0.024193548387096774,0.07627118644067797
0.024193548387096774,0.07768361581920905
0.024193548387096774,0.07909604519774012
0.024193548387096774,0.08050847457627118
0.024193548387096774,0.08192090395480225
0.024193548387096774,0.08333333333333333
0.024193548387096774,0.0847457627118644
0.024193548387096774,0.08615819209039548
0.024193548387096774,0.08757062146892655
0.024193548387096774,0.08898305084745763
0.024193548387096774,0.0903954802259887
0.024193548387096774,0.09180790960451977
0.024193548387096774,0.09463276836158192
0.024193548387096774,0.096045197740113
0.03225806451612903,0.096045197740113
0.03225806451612903,0.09745762711864407
0.03225806451612903,0.09887005649717515
0.03225806451612903,0.10028248587570622
0.03225806451612903,0.10310734463276836
0.03225806451612903,0.10451977401129943
0.03225806451612903,0.1059322033898305
0.03225806451612903,0.10734463276836158
0.03225806451612903,0.11016949152542373
0.03225806451612903,0.1115819209039548
0.03225806451612903,0.11299435028248588
0.03225806451612903,0.11440677966101695
0.03225806451612903,0.11581920903954802
0.03225806451612903,0.1172316384180791
0.03225806451612903,0.11864406779661017
0.03225806451612903,0.1228813559322034
0.03225806451612903,0.12429378531073447
0.03225806451612903,0.12570621468926554
0.03225806451612903,0.1271186440677966
0.03225806451612903,0.1285310734463277
0.03225806451612903,0.12994350282485875
0.04032258064516129,0.12994350282485875
0.04032258064516129,0.13135593220338984
0.04032258064516129,0.1327683615819209
0.04032258064516129,0.134180790960452
0.04032258064516129,0.13559322033898305
0.04032258064516129,0.1370056497175141
0.04032258064516129,0.1384180790960452
0.04032258064516129,0.13983050847457626
0.04838709677419355,0.13983050847457626
0.04838709677419355,0.14124293785310735
0.04838709677419355,0.1426553672316384
0.04838709677419355,0.1440677966101695
0.04838709677419355,0.14548022598870056
0.04838709677419355,0.14689265536723164
0.04838709677419355,0.1483050847457627
0.056451612903225805,0.1483050847457627
0.056451612903225805,0.1497175141242938
0.056451612903225805,0.15112994350282485
0.056451612903225805,0.15254237288135594
0.056451612903225805,0.153954802259887
0.056451612903225805,0.1553672316384181
0.056451612903225805,0.15677966101694915
0.056451612903225805,0.15819209039548024
0.056451612903225805,0.1596045197740113
0.056451612903225805,0.16101694915254236
0.056451612903225805,0.16242937853107345
0.056451612903225805,0.1638418079096045
0.056451612903225805,0.1652542372881356
0.056451612903225805,0.16666666666666666
0.056451612903225805,0.16807909604519775
0.056451612903225805,0.1694915254237288
0.056451612903225805,0.1709039548022599
0.056451612903225805,0.17231638418079095
0.056451612903225805,0.17372881355932204
0.056451612903225805,0.1765536723163842
0.056451612903225805,0.17796610169491525
0.056451612903225805,0.17937853107344634
0.056451612903225805,0.1807909604519774
0.056451612903225805,0.18220338983050846
0.056451612903225805,0.18361581920903955
0.056451612903225805,0.1850282485875706
